Date,Viewcount,Likes,Post Link,Description
"Sep 17, 2016",,6,https://twitter.com/DSSAmsterdam/status/777090589829529601,In 2 hours we will begin our 2nd spint on brainstorming+concepting: #Melbourne has already started! #globalgoalsjam https… 
"Sep 17, 2016",,1,https://twitter.com/DSSAmsterdam/status/777090530186563584,We are experience it @sgsamsterdam @globalgoalsjam. Proud to be part of it. #GlobalGoalsJam #design #2030now #sgs16 https:… 
"Sep 17, 2016",,8,https://twitter.com/DSSAmsterdam/status/777090473596973056,GG10 (CoM 2) Reduce inequalities for #globalgoalsjam @sgsamsterdam final prototype wrapped up. In #Melbourne @RMIT https:… 
"Sep 17, 2016",,3,https://twitter.com/DSSAmsterdam/status/777089804353826816,Adopting the Lotus Blossom position on #Scream @medialab020 for @sgsamsterdam #2030now @RMIT #globalgoalsjam https://t.co… 
"Sep 17, 2016",,6,https://twitter.com/DSSAmsterdam/status/777089767624282112,Moving on to Concept Sketching with #Scream from @medialab020 & #GlobalGoalsJam #2030now @svwrd @GlobalGoalsAus https://t… 
"Sep 17, 2016",,10,https://twitter.com/DSSAmsterdam/status/777089708480425984,Let's start #design2030 #globalgoaljam #jamto @globalgoalsjam @medialab020 @undp @Fablabtorino @PoliTOnews https://t.co/Vp… 
"Sep 17, 2016",,5,https://twitter.com/DSSAmsterdam/status/776941879443226624,And....we're off! Thanks @Krommunity for the delicious soup >> enough energy for the first sprint :) #GlobalGoalsJam http… 
"Sep 17, 2016",,,https://twitter.com/DSSAmsterdam/status/776941835428175872,Check out this prototype of a sustainable garden designed for KEA #design2030 #globalgoalsjam https://t.co/M3aZ1q9x5H 
"Sep 17, 2016",,1,https://twitter.com/DSSAmsterdam/status/776941643790422020,Preparation for the #globalgoalsjam. Tomorrow will be great. @AshesiDesign #atashesi https://t.co/PbzeYEBLHj 
"Sep 17, 2016",,3,https://twitter.com/DSSAmsterdam/status/776941555496214532,"Vandaag hiermee bezig, hoe creëeren we Abundance #duurzaam #globalgoalsjam https://t.co/ENnGJZxf2A "
"Sep 17, 2016",,2,https://twitter.com/DSSAmsterdam/status/776941097234948096,Happy to work on a challenge for @moyeecoffee at the @globalgoalsjam in @AmsterdamNL #fairchaine #globalgoals #consump… 
"Sep 17, 2016",,1,https://twitter.com/DSSAmsterdam/status/776941029790547968,"Ah sprints go so fast! #Copenhagen finished already, but more to come! Keep an eye on @globalgoalsjam https://t.co/T5ShLT… "
"Sep 17, 2016",,7,https://twitter.com/DSSAmsterdam/status/776940784255991812,set up for todays action @GlobalGoalsJam @medialab020 in #Melbourne @RMIT ahead of #sgsamsterdam @DesignThinkersG 50 mins… 
"Sep 16, 2016",,4,https://twitter.com/DSSAmsterdam/status/776805569713807360,"Ready, steady...GO! #globalgoalsjam #globalgoals #design #2030now @ImpactHubDSS @feelDOT https://t.co/c1uE6unDDD "
"Sep 16, 2016",,3,https://twitter.com/DSSAmsterdam/status/776805099511410688,"Think big, start small and act fast! join @globalgoalsjam #dutchdigital "
"Sep 16, 2016",,2,https://twitter.com/DSSAmsterdam/status/776794173819289601,Honored to have our @globalgoalsjam initiative featured in @mashable / w/@medialab020 @undp @Gijs #design #2030now https://t.… 
"Sep 16, 2016",,3,https://twitter.com/DSSAmsterdam/status/776792944498049024,The #globalgoalsjam in Amsterdam just started @sgsamsterdam have fun! Blow us away with creativity #scream #2030now 
"Sep 16, 2016",,2,https://twitter.com/DSSAmsterdam/status/776792531677962241,On our way to @globalgoalsjam in NYC after introducing the #globalgoals to designers & creators at #dutchdigital 
"Sep 16, 2016",,,https://twitter.com/DSSAmsterdam/status/776741257817317376,#globalgoalsjam KEA are making the Global Goals Local. See our innovative garden project here https://t.co/rdyas2gGBk 
"Sep 16, 2016",,1,https://twitter.com/DSSAmsterdam/status/776649523334639616,Nueva entrada en el #BlogAtómico! Este sábado no te pierdas el taller de @globalgoalsjam! https://t.co/AiSNQ4yCUy https://t… 
"Sep 16, 2016",,2,https://twitter.com/DSSAmsterdam/status/776649495266357248,"New dates for the India @globalgoalsjam - Sep 24,25 at @fovlabs. Art, tech, design, social sciences, development from all ove… "
"Sep 15, 2016",,6,https://twitter.com/DSSAmsterdam/status/776436101628256256,Proud to present #globalgoalsjam on the Social Good Summit in NYC. Sharing the Stage with legends like Joe Biden & Jane Gooda… 
"Sep 15, 2016",,1,https://twitter.com/DSSAmsterdam/status/776424780954214400,Global Goals Jam - Design 2030 Now https://t.co/uHDtd8iyK9 via @YouTube #GlobalGoals #GlobalGoalsJam 
"Sep 15, 2016",54,2,https://twitter.com/DSSAmsterdam/status/776424705465147392,Preparations in #Accra for the #globalgoalsjam there - looks promising @AshesiDesign #design #2030now https://t.co/lHk07k… 
"Sep 15, 2016",,8,https://twitter.com/DSSAmsterdam/status/776424342859214848,Here we are... #Design2030Now #GlobalGoalsJam #staytuned #JamTO and the jammers are on the way! @undp https://t.co/3aU0qvu… 
"Sep 14, 2016",,1,https://twitter.com/DSSAmsterdam/status/776092388997603328,#Design #2030Now and #GlobalGoalsJam https://t.co/U5xqSa4MaZ 
"Sep 14, 2016",,5,https://twitter.com/DSSAmsterdam/status/776092353878720512,Buscando soluciones para mitigar desertificación #Design #2030Now and #GlobalGoalsJam @ONUChile @PNUDChile https://t.co… 
"Sep 14, 2016",,3,https://twitter.com/DSSAmsterdam/status/776092324598341632,Tickets disponibles para el @UN #GlobalgoalsJam en https://t.co/z2QNSLo9te @elisavalumni @ElisavaBCN @rmite 
"Sep 14, 2016",,4,https://twitter.com/DSSAmsterdam/status/776075368029708288,@EdiLivingLab is getting ready for @globalgoalsjam. https://t.co/d9p7zjjPLY with great data resources #dataforall https://t.co/d9p7zjjPLY 
"Sep 14, 2016",,1,https://twitter.com/DSSAmsterdam/status/776054921296748544,In one hour the second #globalgoalsjam will kick off in Santiago de Chile! https://t.co/mYW4Kt9vdK 
"Sep 14, 2016",,1,https://twitter.com/DSSAmsterdam/status/776054837830090752,The #globalgoalsjam in Chili is live and kicking! https://t.co/lyirco6kbb 
"Sep 14, 2016",,2,https://twitter.com/DSSAmsterdam/status/776054525471981568,"Our friends from SETUP, the Utrecht Medialab are organizing a nice event on September 26th https://t.co/765TopuaV5 #NFF "
"Sep 14, 2016",,4,https://twitter.com/DSSAmsterdam/status/775911710783856640,Join the #GlobalGoalsJam and take action on #2030Now! Learn more: https://t.co/7QcjpwxsWE @UNDP #SDGs https://t.co/tWCUBFes… 
"Sep 13, 2016",,5,https://twitter.com/DSSAmsterdam/status/775623646501109760,Todo listo para Nuestro @UN #GlobalGoalsJam en Barcelona mas info https://t.co/KpktgQtlCn @ElisavaBCN @elisavalumni @… 
"Sep 12, 2016",,2,https://twitter.com/DSSAmsterdam/status/775393059060277248,Co-hosting the UNDP #GlobalGoalsJam 9/17 https://t.co/gOvgGloI5K + #ClimateWeekNYC Sustainability Summit 9/19 https://t.… 
"Sep 12, 2016",,1,https://twitter.com/DSSAmsterdam/status/775365299210162176,Let's fight design waste! @medialab020 will start this mission. Curious?! LAST TICKETS AVAILABLE for @DutchDigitalD https:… 
"Sep 12, 2016",,1,https://twitter.com/DSSAmsterdam/status/775227192699658240,Best tip of today: buy one of the last tickets to #dande2016 Organizing committee did a superb job designing the conference… 
"Sep 11, 2016",,6,https://twitter.com/DSSAmsterdam/status/775042454777106432,"This Friday at The Dutch Digital Day, We'll invite you to join our mission to fight Design Waste. @DutchDigitalD https://t.co/x1b88ExGET "
"Sep 11, 2016",,,https://twitter.com/DSSAmsterdam/status/774983243451990016,Register via https://t.co/9WB4cUAHcL https://t.co/VhHzHdjuwl 
"Sep 11, 2016",,1,https://twitter.com/DSSAmsterdam/status/774982084502888448,Taking action on #globalgoals in global design jams @globalgoalsjam https://t.co/6bQ1nBGRL2 
"Sep 11, 2016",,,https://twitter.com/DSSAmsterdam/status/774981428224356352,Taking action on #globalgoals https://t.co/dQl7xNVQId @UNDP #hva 
"Sep 11, 2016",,2,https://twitter.com/DSSAmsterdam/status/774831277438562305,Design #2030now #japan https://t.co/B46TP35iQT 
"Sep 10, 2016",,2,https://twitter.com/DSSAmsterdam/status/774711547356672000,Our talk description for @DutchDigitalD is online! https://t.co/zUzkt57zoZ Do not miss this great event #ux #design #methods… 
"Sep 10, 2016",,6,https://twitter.com/DSSAmsterdam/status/774711487843545088,"Join the NYC #globalgoalsjam, with @impacthub @30weeks! Register here: https://t.co/Q8WWdm0W79 "
"Sep 10, 2016",,1,https://twitter.com/DSSAmsterdam/status/774711460308082688," @cityofmelbourne Check out ""Global Goals Jam Melbourne"" https://t.co/Sp6xf6moas @Eventbrite"
"Sep 10, 2016",,2,https://twitter.com/DSSAmsterdam/status/774630955399147520,"The #globalgoalsjam is a fact in 15 locations worldwide, from Ghana to Chile to Japan! We are very proud of such a succ… "
"Sep 10, 2016",,2,https://twitter.com/DSSAmsterdam/status/774517426696380416,"Problem tree, actors map and infographics are the methods used in the first sprint in @GgjFukuoka #GlobalGoalsJam "
"Sep 10, 2016",,2,https://twitter.com/DSSAmsterdam/status/774516800243527680,The first city that has launched the #globalgoalsjam is @GgjFukuoka in japan. check out how they design #2030now 
"Sep 9, 2016",,5,https://twitter.com/DSSAmsterdam/status/774230753282519040,Joining the #fukuoka #globalgoalsjam and have no idea where to go? They'll show you! https://t.co/QJDN3qNCXp @GgjFukuok… 
"Sep 7, 2016",,6,https://twitter.com/DSSAmsterdam/status/773555982932860929,Join the #GlobalGoalsJam in Edinburgh and design for local and global sustainable development! https://t.co/TQNUhj2h2I @m… 
"Sep 6, 2016",,5,https://twitter.com/DSSAmsterdam/status/773151099259850753,the fun at @medialab020 our teams discover how some things work #tinkering @littleBits @makeymakey @BareConductive https://t… 
"Sep 6, 2016",,5,https://twitter.com/DSSAmsterdam/status/773136201364758529,"talking about design waste and design across cultures at the ""Dutch Digital Day"" https://t.co/tao0lonXPl september 16th in Amsterdam "
"Sep 6, 2016",,2,https://twitter.com/DSSAmsterdam/status/773025054015750145,MakersSprint! Great way to understand and experience the challenges. Get out of the computer #makerslab https://t.co/TsXd9lSAHR 
"Sep 5, 2016",,2,https://twitter.com/DSSAmsterdam/status/772675706295881728,Introducing the use of Design Methods today to @PostNL to make creative teams effective #designmethods https://t.co/UnAsCIi4au 
"Sep 3, 2016",,37,https://twitter.com/DSSAmsterdam/status/771992854914854913,over 400 participants in 15 cities will create impact on 17 #globalgoals #2030now https://t.co/sFz3cF8NSN https://t.co/NRdOpbGits 
"Sep 3, 2016",,7,https://twitter.com/DSSAmsterdam/status/771991506718785536,Method Toolkit to build on each others work #design #methods #creativeindustries #GlobalGoals https://t.co/jfZj52Xygh 
"Sep 3, 2016",,3,https://twitter.com/DSSAmsterdam/status/771986209409232896,Check out where your nearest Social Good Summit & Global Goals Jams will be hosted Social Good Summit 2016 - https://t.co/j2hIcEM1xb 
"Sep 3, 2016",,4,https://twitter.com/DSSAmsterdam/status/771985383441694721,@DTGAustralia Happy to be hosting #GlobalGoalsJam with @medialab020 & @UNDP @RMIT @GlobalGoalsAus @LenniMontiel https:…
"Sep 2, 2016",,2,https://twitter.com/DSSAmsterdam/status/771734038113574912,make it!! #hva #makersculture https://t.co/3lFvtFHyPg 
"Sep 2, 2016",,,https://twitter.com/DSSAmsterdam/status/771674605144637440,Makerssprint #hva https://t.co/bKox5MS8B0 
"Sep 1, 2016",,3,https://twitter.com/DSSAmsterdam/status/771341488974331904,Starting the #makerssprint @medialab020 today beginning with a first ecology https://t.co/Zf5QRqIMpa 
"Sep 1, 2016",,1,https://twitter.com/DSSAmsterdam/status/771314338984521728,Digital designer of creatieve professional? Kom naar de @DutchDigitalD! Door o.a. @medialab020 & @AmsterdamCI Info: https:… 
"Aug 31, 2016",,1,https://twitter.com/DSSAmsterdam/status/771063619794665472,Global Goals Jam https://t.co/ELnUtBLwwS 
"Aug 31, 2016",,,https://twitter.com/DSSAmsterdam/status/771063547518418944,Join the Final Seminar of the first ever Global Goals Jam #Amsterdam https://t.co/Mlwt7s2b1A #2030now @sgsamsterdam https:… 
"Aug 31, 2016",,,https://twitter.com/DSSAmsterdam/status/771063514219905024,Global Goals Jam #Edinburgh - https://t.co/jhf7qDbudc https://t.co/odbSsErzEF 
"Aug 31, 2016",,1,https://twitter.com/DSSAmsterdam/status/771063472587206656,Amanhã é o último dia para de inscrever no workshop Global Goals Jam PUC-Rio. Saiba mais: https://t.co/ciwcsxj3Pr https://t.… 
"Aug 31, 2016",,2,https://twitter.com/DSSAmsterdam/status/771063326596067328,Design for a sustainable future at the @globalgoalsjam at the FoV house! Keep an eye out for updates! https://t.co/AqGEvqHlZ2 
"Aug 31, 2016",,1,https://twitter.com/DSSAmsterdam/status/770956337803034624,The Amsterdam Global Goals Jam is sold out! Interested to join on another locaction? #hva Check https://t.co/dHlbtdWbes 
"Aug 31, 2016",,3,https://twitter.com/DSSAmsterdam/status/770871679430062080,20 creative creators will start the MediaLAB design process today. Working with @Eneco @KLM @Schiphol @UNDP @Cisco #scream 
"Aug 29, 2016",,2,https://twitter.com/DSSAmsterdam/status/770133027934666752,sign up for the final seminar of the Social Good Summit in Amsterdam https://t.co/ZintH1Z9ks @sgsamsterdam 
"Aug 29, 2016",,2,https://twitter.com/DSSAmsterdam/status/770132971756158978,"Join our #GlobalGoalsJam in Japan, Fukuoka. Let's design for our future! @globalgoalsjam @medialab020 more info >> https:… "
"Aug 29, 2016",,4,https://twitter.com/DSSAmsterdam/status/770132938633711617,We're really proud to annunce our collaboration in the #GlobalGoalsJam of #Turin @globalgoalsjam @undp @medialab020 https:… 
"Aug 28, 2016",,1,https://twitter.com/DSSAmsterdam/status/769905295631978496,Student projects leapfrog governments and industry in ‘Data Science for Social Good’ https://t.co/KPgCPMPoWG via @techcrunch 
"Aug 25, 2016",,1,https://twitter.com/DSSAmsterdam/status/768726839707787265,Handmade Visuals by Jose Duarte #hmvtk https://t.co/UQ4TH1w9HJ 
"Aug 24, 2016",,2,https://twitter.com/DSSAmsterdam/status/768558381263163392,Michiel Schwarz is one of the speakers in this UN Dev Programme inspired event on technology& media for social good. https:… 
"Aug 24, 2016",,2,https://twitter.com/DSSAmsterdam/status/768373569181003776,sign up for the final seminar of the Social Good Summit in Amsterdam https://t.co/ZintH1Z9ks @sgsamsterdam 
"Aug 23, 2016",,6,https://twitter.com/DSSAmsterdam/status/768182161535012865,Meeting with organization of @sgsamsterdam at @AmsterdamCI discussing the #globalgoalsjam and #sgsamsterdam! https://t.… 
"Aug 23, 2016",,1,https://twitter.com/DSSAmsterdam/status/768182019771752448,Awesome. Join us in Edinburgh or find your nearest jam on https://t.co/bXbbBdI6sj https://t.co/DIU1PzoDMH 
"Aug 23, 2016",,9,https://twitter.com/DSSAmsterdam/status/768181969188429824,Wonderful to hear that @HelenClarkUNDP will announce the @globalgoalsjam #design2030now at #socialgoodsummit in NYC https://t… 
"Aug 22, 2016",,,https://twitter.com/DSSAmsterdam/status/767753598092607488,"29/08 New Democracy 9: With Saskia Sassen, Christian Iaione & Sheila Foster https://t.co/UWobYH7v7e https://t.co/suBhkSK… "
"Aug 22, 2016",,,https://twitter.com/DSSAmsterdam/status/767751280353742848,Thanks! https://t.co/vxjoG7vtKa 
"Aug 19, 2016",,,https://twitter.com/DSSAmsterdam/status/766580674035867648,this weekend: Maker Festival https://t.co/S88ZGP28b3 at the marineterrein in Amsterdam #makermovement 
"Aug 19, 2016",,1,https://twitter.com/DSSAmsterdam/status/766538840999809024,kids in India playing Rubbish! a Design across Cultures game developed by @fovlabs to discuss city waste processing https://t.co/aBvPWzRpeF 
"Aug 19, 2016",,1,https://twitter.com/DSSAmsterdam/status/766537190767595520,Global Goals Jam - Design 2030 Now https://t.co/9WB4cUAHcL https://t.co/Dz2X7AmMMS 
"Aug 17, 2016",,1,https://twitter.com/DSSAmsterdam/status/765844132732469248,Global Goals Jam - Design 2030 Now https://t.co/9WB4cUAHcL https://t.co/Dz2X7AmMMS 
"Aug 17, 2016",,1,https://twitter.com/DSSAmsterdam/status/765843783355367424,Design2030now in Rio de Janeiro during the #globalgoalsjam @PucRioDigital https://t.co/VjVPlEUBzr 
"Aug 9, 2016",,2,https://twitter.com/DSSAmsterdam/status/762972043235196928,here the #GlobalGoalsJam 2016 Locations #Design2030Now #GlobalGoals thanks to @medialab020 for the involvement! -> https… 
