Date,Viewcount,Likes,Post Link,Comments,Description
20 November 2019,,4,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F32ZitkG%3Ffbclid%3DIwAR3Nk6lGmIlNQtMFFSaVnA9MBBpRrk-u27Au_v17h3kHKykWyCpomnOnKSE&h=AT3ofjCFuxuiIVpZTzJh2wD4o_-BsSU8gLb80ltUK7akbUjMrMRak1pQ10XWoJ9f6RC5LhGuB7h6oVr5M8Bl45SfX5tSBMzu9ymPSHEa9IPeiarwDziSQ5yiYMKWFcRueNU&__tn__=H-R&c[0]=AT1R_lT65SIKYWotpJAq3vFyJULDK2Ry-u4gOMul1k79NAma4SNabVlyoCMwLIMaJseZzi1yHRC0WURiQqoAHLOco-s2Vrh23I00ITyfsZVYOtEuIvj5kd139J_i2uo2ywfMVo0p3ucfdje90paVRTPKDNcy5kP0gsw9GPaO0--cRs8,0,Is print dead? No of course not! Experience the Future of print yourself from November 2019 – January 2020 at Vrije Universiteit in Amsterdam.
19 November 2019,,6,https://www.facebook.com/digitalsocietyschool/videos/3290843691139741,1,"Good luck to our colleague Dan Xu, who is presenting her poster today at #httf2019 ✨https://www.halfwaytothefuture.org/.../xu-5-percent-piano..."
15 November 2019,,5,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2M2mlwG%3Ffbclid%3DIwAR2xeXQl61aK8_0KLdzBf16sNWrEI4VhlN4bhfNicAgEwfpwl3kvr3P6g1I&h=AT39lHDEm8uSA1ts08n1kJKBNTcSyIHCk52Gq7wundfGpE_zfjMwT1G_DtUGG_GwqS5MD8HdTQZaEF2LiTDbjmaoWxZJPEjrzlMttInWKtxCLuKFbEGGMLBUKq71gZ1gaGw&__tn__=H-R&c[0]=AT20wB3vowSzXNc2Mbs6hPDz0ALf84xuaCiDQG8uzL5Wwly0Q-JHVnJ6vW5oVng3FD8ZIhhpmTR9Zu-m-hAQD3VIrc92InYVxSYVm_66NP1HyPrkn3BtP7SKiTGTdVuVxazoFIivrGY5FpCs03JRUfsp8z1qUMGKNo_0tHsI3eWH7Y0,0,This planter turns your plants into Tamagotchi-Like pets
14 November 2019,,11,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F36zTW96%3Ffbclid%3DIwAR1J3r9B08moT55ftECHf02Q4IqCkIMIa5bIzcwLs8hUPNXULui8tPdUNLo&h=AT2qgmytW6sOQZKqlFvdloz9vpU6TDT0Bs04zqBvs86tmkCBTQJ7HXR6jbvTwujLKCVq6m_YH5sVG6s4ZW7M9eWzrUaq0Wc-F4HPGJThpqRRksDxVTIj9kCc3EWMfpxsBaQ&__tn__=H-R&c[0]=AT10hagb1G0QfpSFhYTWZux7xARkvtE8Z0fVtc4zfRbRg65WgT7Digv-MO0nXW_Jd_H4iefgofPWjB1MgKc6BcWoO767aLfGdyp3fthK2LETYC2ylesrRTNTSsIw7hvJ24Q2NjCe858p4mr3MdsaqC-1mteGvdEKK8s2BO5IbvApVUs,1,"How will you help design and build the ethical artificial intelligence? And how will you make sure that there are proper rules to govern it? How will you make sure it’s fair? Emma Beauxis (Senior Track Associate, Data-Driven Transformation track at Digital Society School) will be speaking at this conference. 27 Nov 2019 at EGG Amsterdam"
13 November 2019,,0,https://www.ideo.com/blog/the-4-love-languages-of-design?_lrsc=8e9e52cf-5506-4ccc-a151-79a09f1a0bac&fbclid=IwAR1BWHLHm72zorPUS6qi9NX1Gis8h0ww4HzzyAMaEb9aauBOPngMTaFstoI,0,"Language matters. That’s an obvious statement for anyone working across cultures, and it especially holds true in design. Read more about the 4 “Love Languages” of Design."
8 November 2019,,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F32gkyIS%3Ffbclid%3DIwAR1J3r9B08moT55ftECHf02Q4IqCkIMIa5bIzcwLs8hUPNXULui8tPdUNLo&h=AT1bD4MRfdpMMP1Aw5QDxIRiK3I_v0ksQzFaO2izrYM-DIVaciFVKsIVCoLYs1Qj5jAkGC33hz9Izy5akAZJYtF0iXl3sSRJIQy1nlMvfE-ZuMUByTWtzL-a3lSeAOtRFjM&__tn__=H-R&c[0]=AT2AWVjBUWYwkqJhCGug8TWGXACOFyLsRIZ2uVfVnfBpi2zTDja4gg_ow-a3yVSNt_uPjCW9BHkbw2k9SDTlJ2pPeSa6j9f44QG9jmtof7GuhWGRNGBV1_h9-14XBpHQivv_Jeck_AThW-LAbLJFnk-IxSb_T3w6Xum_VIlBK1a9r30,0,"We welcome you to the reading sessions on the future! We believe that philosophy can be a form of activism; by asking questions, raising awareness about developments in healthcare, in new technologies and in political structures. See you there?"
7 November 2019,,3,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2POTwWu%3Ffbclid%3DIwAR2-SPgs9xFnOgOlxmAoN6HqvNFvllrX_ASyAFOs3MZBt9Dvq0OaZI6ezcM&h=AT0ztmq2EA8fj3bDM0zp4J54tlePeq_1poMzAXSrlyyksCrLt5cbfBXaGQo8GDZQzb3r-qEFtEw6XX75D65ropQ8c6PEhDVJb5QyNbuRzRxpcPUzxmR0fZxPPs067fak0ZI&__tn__=H-R&c[0]=AT2LEQ-srF624ZgZB7LYK_F7mRJBKVDTNCwD4HcH8hi0Q1yClqOv_GV_7Hv475u5kW4NW5cDoqHeGg25oFU0yuiDZeyV1ZwiuAwxaIGbKNNP1lgMxtCQrCTDCuUDsU-pHIKn0BtBnadh-F-ioROfla8XHHloDvFvCfmWL49gbg4ImhU,0,Always wondering how our data is captured and used after “agreeing” to the terms and conditions? The Augmented Printing team has created Fakebook; a login page that looks just like Facebook but with a big difference.
6 November 2019,,3,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2k9w2Od%3Ffbclid%3DIwAR2-SPgs9xFnOgOlxmAoN6HqvNFvllrX_ASyAFOs3MZBt9Dvq0OaZI6ezcM&h=AT1376IPyR2KtpDTfz_19ERTinDPm91zR5taxmyfB2BLfXNT1zHeesdnS8VvrqA8K_n2AIEVIJOJ2HBXqL9hMNryvxoEYH20T_kqpeZRGf6JDmYIfRcvIJ6MILbLXqe0eXc&__tn__=H-R&c[0]=AT2ePyEebl1PdbJGe2-t5yrmDDGTjCgCM8fde02Sb1OIqQ2YUJCBlQwnzPx7cvors1_7rG0OiWaWS3z3fIqhp3R22-h5meOJu5zURw7FSRByv7eupD8sNHC8CKl9x4QRuohnYcQL9LubHU-DPz8MSCYktjo7UNb_Kttn8NqLaWxN-xQ,0,Criticism feeds creativity
5 November 2019,,5,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F33dDbON%3Ffbclid%3DIwAR1666ygceCTqoujQ03_w2qxHHmBrwz6in28xdAnLAfcDX7ipR28A5VIqEE&h=AT1rr9WDxbzl3VOA9utMn_cGkNvbURWApc6NL64ViZL0_9VR8wXhhn2_Gt3b1uAV80kFU6-hd2NnJK5V9m_V4Jd3vqoZwKdWjmGdVS7H_sw4uGGhGcPz8k50cg4fak29VNg&__tn__=H-R&c[0]=AT1gdUmynE3IrdoyAcjdu9Dui9iQ1DNUYLqyWTqD2qn8pmyq3kEgtblX5iuA5V_D2zzmVocQV8wtaiOOb0VrFCc_1RoWvxW8EpPk8QzvxHpgTe5-km-eSCjPe7biT0y7Xpl5djN8vkWhe9XVAXfY-1UxCHfzfe0xy9DfJraYyqz9sl0,0,Inspire your spiritual self at Deep Meaning (Critters) an expo for humanoids and other beings. from 4-10 November at Naturalis Biodiversity Center in Leiden.
3 November 2019,,6,https://www.facebook.com/photo?fbid=10157646175817180,0,"Not much explaining needed for this group. Participants from the ""Digital to Physical"" track of the Digital Society School instantly grasped the idea of a fictional app store with speculative apps about our future life in a world in which the digital and the virtual have merged http://futurotheque.com"
1 November 2019,,5,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1186654481532147/?__cft__[0]=AZWV3B1YtZP0zpU3sSfQN5jdvn7scZ5_bs4b_65l5eTQz3e1rsOhW8eRopVAziTJV0JFbml3Dt9xnf_0ALT73aD_KTIGfOvdwOmFVEMXBNyHfYIq24SDNbDot1kcw2ohuSeuHawevi1d2zWXmW01iCbj&__tn__=EH-R,2,Summer is over. Luckily we have this amazing view when looking out of the window!
1 November 2019,,3,https://digitalsocietyschool.org/insight/new-digital-to-physical-track-publications/?fbclid=IwAR2dHkxRPVc_jLPyu1cNUGbkIfTQgciH5lrKG93MgY33vPa7BlPKSK2dXq4,0,"Digital to physical publications Besides outreach to the general public and working closely with the various project partners, the D2P track has been busy bringing their work to the academic community as well. You can read up on their latest work in two new publications."
30 October 2019,,1,https://www.forbes.com/sites/bernardmarr/2019/07/23/artificial-intelligence-for-goodalso-makes-business-sense/?fbclid=IwAR35sskmScr-d6AHg-cnxI3F65TCJ6dpoYy2P_XcS0BHo_7BhppoTSgrL4I#18d682a7501b,0,Artificial Intelligence For Good - Also Makes Business Sense
29 October 2019,313,15,https://www.facebook.com/digitalsocietyschool/videos/559783014827083,0,"What is the digital transformation of society? And what is it like to be part of the Digital Society School? Mick, Ilaria, Abdelrahman, Lama, Martin and Mariana tell you all about it."
28 October 2019,,,https://undp.medium.com/the-pressing-need-for-a-global-digital-ecosystem-aa10a9f8df56,0,We have given ourselves 10 more years to achieve the Sustainable Development Goals. But the next 12 months will be critical. The pressing need for a global digital ecosystem.
25 October 2019,,1,https://www.ideo.com/blog/a-new-framework-for-testing-your-design-concepts-ethically?fbclid=IwAR3dfrkGrJ4S47WgfVLGq2xkR_dQgZFf0oW-fPiY1FzlTWxPUHBjxbVW-p8,0,Early concept testing is essential to the design process. With this tool you can test your design concepts ethically!
21 October 2019,,11,https://www.youtube.com/watch?v=9MFH_WuStno&fbclid=IwAR3vKvFKqZPYfaRFbUXrRUfwFP5HSZcRuY9cCo_sIIkjGTq4UOXeSERWplw,0,"We are happy to tell that Design Across Cultures is now one of the tracks. The big challenges of today, such as climate change, energy transition are so complex that no single discipline, mindset, or expertise will be able to solve them. How do we collaborate effectively on global challenges that go cut across national and cultural borders?"
18 October 2019,,10,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1173312122866383/?__cft__[0]=AZXi23rmWuEimS3ZlyTjDfLxp_vE_fDuyuB_19H0wXBJ-H2KVnOBushdT0aFsVHy-xT7BmoJq5RtR4yiy0SmUPYuox-GQwx3bVn4Y-e0jb1ZIX7I1SPWtaXbQuvoTDNdo0y7-G9Ruw1vWd0mOccUYUudAeSjj2T7EAjcKAPVy4KRhw&__tn__=EH-R,0,"Our beloved friend and colleague Sobhi rocked the stage at TEDxHvAmsterdam! The theme of TEDxHvAmsterdam was about The Producible Future. Because humanity stands at a crossroad: Will this be the best or the worst century to come? The program of TEDxHvAmsterdam contains various presentations from a range of speakers. Human rights activist and digital expert Sobhi Khatib see programmers as the designers of the future. "" In a world where AI is becoming part of so many decisions regarding our lives as people, programmers should learn about Human Rights so we can have a sustainable future for generations to come."" He argues that it is crucial that ethical perspectives are included in this field. Digital Society School is proud of Sobhi!"
16 October 2019,,9,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1171485143049081/,1,"“It is time to design the transformation of society itself” Marco van Hout was keynote speaker at the DesignLab, part of University of Twente to talk about shaping a desirable future. Not to talk about fixing the past or the present, but about creating a better future through a transformation. It is time for designers to jump on this transformation bandwagon and step away from merely designing products, artefacts, experiences, services, or even systems."
14 October 2019,,3,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Qbn2HL%3Ffbclid%3DIwAR1666ygceCTqoujQ03_w2qxHHmBrwz6in28xdAnLAfcDX7ipR28A5VIqEE&h=AT0w0bqE9EfDL8nKdOcNgOY6bX8I7YamQUo107Sm8vU4cudte3MsX7vC-RjStCWG8pv15IG3TQud8Dn7zrKQn9Tem8pnkYJwtNBi15-brM1wsiUqyXcLH7HGdZ7BU2Rjm1c&__tn__=H-R&c[0]=AT3j9X6fQnklKoi9ONi_apGsSoFAijP26yDGaogpb84bxhb3cWicl50ESsVHpkllu1IdcWeVYWbSyF2oEbXzEKJUXr7r8A55pg8bhIBdIG8rdbOqBwRUQXLV7LlgA7r3Mz2YuuX-PARvoON9gDhk39hcoPCZQ3fSyaf176mal7xUJB4,0,9 days / 2600 designers / 120 locations / 450 events Food & Drinks / DDW Music Festival 19 - 27 October 2019
11 October 2019,,3,https://www.facebook.com/digitalsocietyschool/videos/2445204082259094,0,"What are you doing this weekend? What about binge watching our free edition of our newest online course, starring Robert Overweg?  This course will help you learn how to nurture an adaptable mindset in your personal and professional life.Register for free, here: http://digitalsocietyschool.org/online"
11 October 2019,,5,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2KLG1Tl%3Ffbclid%3DIwAR0Qn6fsNrOr0dVzR_0b1wrqh3cWaDPH7PlchIvjVPa2haokqSq0ebKsnf4&h=AT3sUXsCS-aYe_l0z6MHRPRtNyu2iaZpZITBYPDvbHFJVpWt8kaJ7FBsqeUbHZyVs1VZ87ssliVKSdcblLzzs0ZtR6lK54Ag_Kwm3SqUmRasfue9U0OHSb6TLc-UZI6mE-A&__tn__=H-R&c[0]=AT0Qdvigh0YQ13XfqbhDwsyRtEy1oUPBDKRRz9pH-H5FK6_I8c_2fdY49XXzNyTV70a-x_T3jEzgJdLEne5ADcMaUHCGq_O80xDEDxSzWquBdO7XnoznUKeO7ckYsr4aw3Qx4dcLUke_qvTDfSQN1wULPdtOB9bPI42fluTvXTur258,0,Robot tail developed to balance out human body and stop people from falling over
9 October 2019,,0,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Z4FCAj%3Ffbclid%3DIwAR2s8k9hN6SL3ZaYMrJhwc2xCPn6AQBjA1eNeloo77yexhUkXSEnv9RC0xY&h=AT1n3Lce5vd0p_dFDDPQ9eNOr_Lp6wLFeM4jvN4czm0tamAypEYxs1SXiNyVT9SuLw-QgBA5fxn4Kg5B5zIVMReC75zRqsVvMS5d8yY6jTzaca5iKv7xQapR-3ECElX1Irc&__tn__=H-R&cc[0]=AT25WfSop22pB0845HrLcMkSg2_NbVip_grArGVtoiveYMgEEt70ak_so5hcWtbniVgiX7KlA4TiRz8o0GEtAkar4IpQk6U17d76Gr8r9td57WnY7b-S4P6KrGrT1aBdya9QhdKl2-HjzRO3xsNfLImGCff_nr4gnuCUr0rUtANRCSY,0,Watch the green tech bringing life back to the sea
7 October 2019,,12,https://digitalsocietyschool.org/insight/vacancy-digital-transformation-designer-design-across-cultures/?fbclid=IwAR26exP9L1uEq1HCI70hRa1L-e7nyptW-kib6aFj5IGjLMDN45LtfZjTicA,0,We're growing! For our track Design Across Cultures we are looking for Digital Transformation Designers. What can we offer you and what can you offer us? Check it out here: https://digitalsocietyschool.org/.../vacancy-digital.../
7 October 2019,,5,https://digitalsocietyschool.org/?post_type=event&p=2694,0,"Are you ready to make a real impact on this world, but don’t know where to start? Let us invite you to develop a sustainable mindset by making critical conversations tangible. Tuesday 12 Nov 2019 - 09:00 Wednesday 13 Nov 2019 - 17:00"
4 October 2019,,10,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F31P2o0H%3Ffbclid%3DIwAR1sMzmMRDuJ2snsqPvxl839sjhsZG48E7K0o9NVptC3RHDM_QC8CIyQ5vQ&h=AT2XCRld76dmabi2EO6XGdgaQvrzv-W227AFC-jhy9kqPu1bJruSxizwDfwTZh6dFjvJ0OtSBTqez8R6YFFuZz6YgmtUauH8MN5A9ObIdAynHAoRWeTVCv64czoEjOUpmHM&__tn__=H-R&c[0]=AT0m_iceOFnVzt_A5PBt2FkVNKCzNTJzooAnfxWWGMs47a91Ua84b_uGJaJq0V0Y80xXxAdALVh2tgilUsrEyghAh2lc8IZTdm737pPS5TOiKYs3N6LrJF1DYn_yccqzZbmGbI1dTPmRJzjnyMzewNBuRk1JK-xu2GP50jinUAq4py0,0,"Presentations come alive by using augmented reality. ""It's alive! It's alive!"""
3 October 2019,,6,https://www.facebook.com/digitalsocietyschool/photos/pcb.1160470534150542/1160462274151368/?__cft__[0]=AZUvkKSDZ7P2jHQNl7AEjerUZTSnTCgRpjOj_OtITRZOvPNRXCG0T_TO96pGw37asHB9iO5K6oHb-zicpBJoSrYklzKhFjxZ9_L9S580gFLEsk9cNvCsn3uXHb95lai5oL8e-kj9Rjn2Jiy80isqYZBz&__tn__=*bH-R,0,First day of the UrbanPlayCamp. Exploring the Osdorp-Oost neighborhood and how playful experiences can help build trust. Check https://digitalsocietyschool.org/courses/ for all courses.
2 October 2019,,9,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2O5gdoo%3Ffbclid%3DIwAR0z3ei9j_lbNgVGBihWQY2_WagGTxP_O505yv8oTycTgRljwJCuELyJQGk&h=AT3LhUo4NN1jmNLbGDP601zLmfEy6bekeb6e5BWbw2PXsRCRq7S-iZ2GY2u_trQsVc3YyF48hFaDkMZ1ZWV2SkvKhBYY-GOyhVUKnq_B9vaxWBH4qONTOmqjp1F8w9PhwGA&__tn__=H-R&c[0]=AT1T6C0Rkbyg7NkI9mh6PjIABnXtxfTlcqNUAvPAswUwfMsmhRzhy7TF-_-vkZtjWgI2-01oC5fdOtufolorOAOCn64hW0SipNYzlsGIpFEjZUJ-lbjQwVq59jmbtBNuoI9Zcs8SPgnK80iekluhp602YJc52gHwCiNPzQ0taRwnpYw,0,"Learn how a basic design (thinking) process works… Set your goals, choose your methods, work your magic! Wednesday 30 Oct 2019 - 09:00 Friday 1 Nov 2019 - 17:00"
30 September 2019,,1,https://www.facebook.com/digitalsocietyschool/?__cft__[0]=AZULxVfqiNUb9Fm6u0oowL4WDHpnjWuc8JFKLikQmgDAFORaho7uGIjOmfeNtC_-fPIk74-RcM9fjOLe71IvLjFkkYa4iOtB7u3_gfUlNlZ8iK-6DZn07jRVu5Aw50H5WXksc3h2e1tM2iPdAvyq5F_j&__tn__=-UC%2CP-R,0,"""To save the internet and ourselves, we’ll need to harden and relocate the infrastructure we’ve built, find cleaner ways to power the web, and reimagine how we interact with the digital world."""
27 September 2019,,2,http://aimeets.design/?fbclid=IwAR3KDOPjhISnKOwHLtryVkZpyl4jZWm3jFBPWkbQg4kK2cG0sghQgg7Z3xw,0,A set of tools to help designers at each step of the design (thinking) process to design with and for machine intelligence.
26 September 2019,,7,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2mEiWcQ%3Ffbclid%3DIwAR1_TSn0Mk7cYSfLni-OREP8xmNVoopSyrnyusvbPLJFWsCN3zbXtGH3Cmo&h=AT2DuEtT-kV0ZfaY7i5frVan8TSy4u-QAhGYGkIdVmBQJlhcMjBXNKQATUx4IvqLUQlkEx2JCPH-zT8RrTaUKn6U05VCisYuwWbz0DRaZGyAO0XzEfoFrMa_6rSuNXb3Uyo&__tn__=H-R&c[0]=AT1EuRVuIdydE8rOCzV0-E6dSq5mEuANcHhJ8maG2Xe7Cw2t_HNUxMI59TCODEM67klttQrsWt5NL4AV2uPOHomU5upMI3_XkbCh9u_Wa_RqNTADiOLDkMyXUyiqHfFF9hnzzYIKmdo1DPxAQ3T1dCF8XGllfrwwsdnQYju5J2Ko75M,0,"The entire AI community will be arriving in Amsterdam for the world's very first week dedicated to AI. Be there on the 7th – 11th October Amsterdam, Netherland."
25 September 2019,,3,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2O60ENh%3Ffbclid%3DIwAR1YP1ngQ7koEH4ktWZgSq0NY-KjHJiTm7XszBUhnLdDb25e5m6xmjg42K8&h=AT2W-6LSR6gCiUxpTG_BxIbfcYpO_C8Gnw9TmX4oVNORxxDZ9fVcNT7-yTvHm5jULxBexDarzUQ8sUPBlvfbOdiNJbnfx6_dMrboTMmWWl65MWTL7VNk1eLUrh_TdKUvpjw&__tn__=H-R&c[0]=AT3vOr20De-b6oIblfA6Di7jGs8KLBVa5auWxMhTB2urfTgLAhyKxDxN5z1pqxe74a_vPhGemaZvtaWNiKvI-GACvqsTkPXTUmom5IZ70NjSAbWBwylRtFzG4mI9INt34Az8daLJ-hXt5WiOIIAP6WyLfYLrfaKa1fLGLyWC4JQgGeo,0,"SCREAM! BUILD AGILE AND CREATIVE TEAMS (1 DAY) From goals to methods, from methods to results, from results to impact. Optimize your teams’ impact and combine an agile mindset with creative power!  Monday 14 Oct 2019 09:00 - 17:00"
23 September 2019,,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F32HqJGr%3Ffbclid%3DIwAR35sskmScr-d6AHg-cnxI3F65TCJ6dpoYy2P_XcS0BHo_7BhppoTSgrL4I&h=AT3hWbi7OVpHHeLsBv8Qb88E_J7aUgPMmsncdGSXMsUo9jOXDByHUW10skqMt8lDXcE1kdtNp57j7SPTcT3NKeeNuCD-3j0o32TndTd0111FiaTsXR4rj96zsWRqqnyvUd0&__tn__=H-R&c[0]=AT2rL757eo5TJpxcaZ2l6DydBtYN6R29iLxWiitquMkBLqB8FW-AYS6X7WPOLBp_dclueKicQdn317P8BicNJWxZMp4Lr_w9lE_i-eXI68sFof_itRdiCtaAwDrTGd_DTlzpKUd9fVIjVMCr9S11snwu2T0tYJ6Ipf5rJnF4uutYTk8,0,"CBS seems to be setting up ""quickstart guides"" for accesing, analyzing, visualizing their open data with R & Python. (Article in dutch)"
21 September 2019,,12,https://l.facebook.com/l.php?u=https%3A%2F%2Fglobalgoalsjam.org%2Fevent%2Famsterdam%2F%3Ffbclid%3DIwAR2DvyzVfJfv5P2vwAGkCUv56MXTyMFnXgZNIotzhXlR7hVN2sXXw1fwnE4&h=AT1cZZSMWKuEPId50Dsvcv25kJMddE23OXZ5HJHUxUWXy6nv1eVkqeV_QfEtKrK6GjLOUc2lnZVPIE-9zWU-qoR2QezpxDDMaHrRv8Be6XhJuNqTBjxOV-cfKbjDC0S96NE&__tn__=H-y-R&c[0]=AT0F0JH5xqA7p0k9jNoPqL2GfawW_beSSo0asZB0ISukGTNoU5XtmqxNw5IoFrosd7r2UEarkWDQ1zyi0vS-bo_2wu_LykxlSe-RKvYeDTaGqQ-6h8J98_ABOH9zallXfZ0BfcQGS8r6JudM-bgRx9KUUlcA3lJgXrbB0X5hQXStyayc6gPMKX75Pg8eVEE4XJevWDA,0,The HvA Makerslab is buzzing with solutions to tackle complex challenges to achieve the #SDGs under the skillful guidance of the Digital Society School. At 4pm you are all invited to come to see the teams pitch their hearts out! I am honored to be on the jury helping to decide which project will go on to the SDG Charter Action Day at the SDG House next Tuesday 25th! Location: Makerslab Benno Premselahuis Rhijnspoorplein 1
21 September 2019,,21,https://www.facebook.com/digitalsocietyschool/photos/pcb.1150041048526824/1150040031860259/?__cft__[0]=AZW-kQKXjolJftPefOFTx1mFiPNctGuioNq5loHE9EOQ6V10Oi4gGEDfxWf-US1QtdlB_6uj3ecpcwFlEl4_Rh3EUoUySgPbSoZNDV13s5s13wJPFZIHiYFmeZAroomu7U2cVFNin3gNRaFH8ZYTThLd&__tn__=*bH-R,0,"Yesterday and today, we will be jamming with other participants to contribute to the 17 global goals for sustainable development. The participants work with 85 teams around the world and share their experiences for the sake of the planet and future. The Sustainable Development Goals are a universal call to action to end poverty, protect the planet and ensure that all people enjoy peace and prosperity."
20 September 2019,,8,https://l.facebook.com/l.php?u=https%3A%2F%2Fyoutu.be%2FHMHXOBbs-L8%3Ft%3D67%26fbclid%3DIwAR120x7L0_iDcxTetfgNVWagEVeNrDv-g5moANFbPw8pxLgfMM9PUp9f-XI&h=AT28pcnwaxyJlUMHehZWJjoFDeolst46qPM1J0D_gVJ9N7PznBYdtTIrBffQMqhy4nNq3oUlm2GpnLSFU6NcoYvwwRaXU0P1P4i5nlItOTix9DLud1QxAli855X01I0e0p8&__tn__=H-R&c[0]=AT3fjMUXJUz4hQjKwjXFgl8O6gRNCLYjMysEFSox5GmWuP-4KljHgYZEKbUC6uYOYfA9uGKSMsGV4l6xb3RPzsB1b1z8jCRqHIC87nnH5DuYSScoXUXu6Y1Aod6s2L8aLN0BURWa9hYQ6lCI56Lq08l1EyYM3b1AxEte29lmTLbBOR4,0,"Thanks for your visit, Leah of HvA Campus Creators! The subs start at 1:10  https://youtu.be/HMHXOBbs-L8?t=67"
20 September 2019,,1,https://www.facebook.com/digitalsocietyschool/photos/pcb.1149842008546728/1149841828546746/?__cft__[0]=AZWy_P7izUyRvNPRmzi5lpCS7bysX3h2FkK7e8nDIDjYngXVDtqQPYcciqFLrUaKrQ2Vb9ZZUUQ0vBBhoGL3HnLSjHFUNDHxuC1MahfrXd_HGWf6Ho0X3lWvDN_Oa1q4Iqyq6luDePXkH2O1kZFjHVlZ&__tn__=*bH-R,0,
20 September 2019,,2,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Zbx2Eb%3Ffbclid%3DIwAR0i4q-oHamEng53h0MIsvrc9xZSp7YhGTrVRer9bWBmKRel5qIaf56uJyQ&h=AT0sj04abY-1FgSlEduLNFCN0N_qhiQ78bNZQuGrtuo2TAF8bnRNlt1ZXYoAqXUmVkpAOZp9JxvKKynUCCAbyKBtfbOfJ-JGeMiAWcBqlrcUUK9-DNb_4agXEtyri0HTZTI&__tn__=H-R&c[0]=AT0v8SyqpTIiSqGUf0m8v8qyt_ROxlzIq-9qVRJd3PqYNPaRr2KuFJTiJAZZFIoPDkqAtuMIdEQFBedEfq7gg6STwIL6ABETHK43i0lnqy28_nrHI6np6fwCAIe0jMpCVkdVo6u38thy3lHK5Z9jfpSOP55BUS_jtrtmFYJjPZ5H6wc,0,Is giving up things the way to go green?
19 September 2019,,9,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2FGBijZ%3Ffbclid%3DIwAR26exP9L1uEq1HCI70hRa1L-e7nyptW-kib6aFj5IGjLMDN45LtfZjTicA&h=AT1Jw4BnJiuSZywYwHJLQe87d9LQPkPkCsj719bXovlQXKqBU1780_RKpClkKZKiqvGCPRP1tSkOGg2EVSce_UnxpGYO8wYJCxpSM0giFopX-0ApnAH-3NtmUL_6vDEd7dk&__tn__=H-R&c[0]=AT2PIDAMi3zgovJbOfTeXN9smjsGE1sB_P8WTadKLjW8lJfz8SUc15CPkv3zyKRnVc5AIoKbOrZV0riIyI6Zkfvi0pfqrjW_2fRE-vnz7M9bBqpL1IIgadwnzPDwmHxeAbyXYthz9tsFi-5nY0njMSFXzeNfwF0pIAUj-XFYrKnizsTpI_JnLTD80x4,0,Which of today’s technologies will shape tomorrow’s world?
18 September 2019,,3,http://senseable.mit.edu/trashtrack/?fbclid=IwAR3KDOPjhISnKOwHLtryVkZpyl4jZWm3jFBPWkbQg4kK2cG0sghQgg7Z3xw,0,Why do we know so much about the supply chain and so little about the 'removal-chain'?
16 September 2019,,7,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2UWVUe0%3Ffbclid%3DIwAR26exP9L1uEq1HCI70hRa1L-e7nyptW-kib6aFj5IGjLMDN45LtfZjTicA&h=AT2DBqYqJMSETWjCmdhm-pEouac-oY8KkcPtM08raA4uf4FVB0fwxr_AVCTgbNTNwgXrKGepB9RKLtoT8h-Ek9yhLuB1qGPlRtq_bGjfFHnqL2IvGSTNQi_mzd9vPbFvlfo&__tn__=H-R&c[0]=AT29lVipjDyiyE_-8sLH7rXFnxBaw_KjcnYHeqfo0OFXjj4Wm8VXFPkNR5UxE1hGPWRlb_uHyzpyUbAnFF1qEJQL71WRG2379-lGE0kUhvdMUrk_e6UOiiEPRjQwWwDEGOf5JQq7KcHC1lzHgfJTrozcROvmJd3Pcnrvc4s-EBjPWh0,0,We are happy to work with Dienst Justitiële Inrichtingen (DJI) the coming months on new uses of technology.
